"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"860Z200US27890","ZCTA5 27890","2150","381","1671","12","4","2","19","61",
"860Z200US27891","ZCTA5 27891","4626","1524","2713","71","11","0","131","176",
"860Z200US27892","ZCTA5 27892","13864","7662","5305","55","90","1","336","415",
"860Z200US27893","ZCTA5 27893","37131","11765","19415","212","280","19","3495","1945",
"860Z200US27896","ZCTA5 27896","20683","12090","6046","115","552","1","793","1086",
"860Z200US27897","ZCTA5 27897","1370","581","701","7","4","0","17","60",
"860Z200US27909","ZCTA5 27909","40606","22047","14482","213","471","30","1030","2333",
"860Z200US27910","ZCTA5 27910","10662","3182","6797","119","76","2","123","363",
"860Z200US27915","ZCTA5 27915","832","770","7","0","6","1","16","32",
"860Z200US27916","ZCTA5 27916","913","853","13","4","2","0","6","35",
"860Z200US27917","ZCTA5 27917","658","401","166","1","4","0","20","66",
"860Z200US27919","ZCTA5 27919","1120","871","206","2","1","1","4","35",
"860Z200US27920","ZCTA5 27920","1181","1052","11","14","5","0","33","66",
"860Z200US27921","ZCTA5 27921","4978","3956","559","24","53","0","62","324",
"860Z200US27922","ZCTA5 27922","788","232","521","8","0","0","6","21",
"860Z200US27923","ZCTA5 27923","552","498","11","3","4","0","7","29",
"860Z200US27924","ZCTA5 27924","2620","1219","1306","5","3","1","24","62",
"860Z200US27925","ZCTA5 27925","3017","1764","875","5","37","0","148","188",
"860Z200US27926","ZCTA5 27926","1606","1138","331","13","5","0","23","96",
"860Z200US27927","ZCTA5 27927","1457","1319","26","5","21","3","13","70",
"860Z200US27928","ZCTA5 27928","1670","1064","450","5","7","3","71","70",
"860Z200US27929","ZCTA5 27929","2471","2284","23","10","17","1","13","123",
"860Z200US27932","ZCTA5 27932","11930","6955","4115","47","37","1","268","507",
"860Z200US27935","ZCTA5 27935","1485","1132","239","13","6","2","12","81",
"860Z200US27936","ZCTA5 27936","994","940","2","5","4","1","10","32",
"860Z200US27937","ZCTA5 27937","3524","2099","1158","35","5","7","24","196",
"860Z200US27938","ZCTA5 27938","1330","777","498","8","1","0","8","38",
"860Z200US27939","ZCTA5 27939","2722","2292","95","15","31","2","63","224",
"860Z200US27941","ZCTA5 27941","673","589","18","2","4","1","8","51",
"860Z200US27942","ZCTA5 27942","623","289","293","8","0","0","7","26",
"860Z200US27943","ZCTA5 27943","577","544","2","1","1","0","8","21",
"860Z200US27944","ZCTA5 27944","11406","8328","2288","32","37","8","129","584",
"860Z200US27946","ZCTA5 27946","1154","911","204","2","5","0","4","28",
"860Z200US27947","ZCTA5 27947","1139","894","77","2","11","3","50","102",
"860Z200US27948","ZCTA5 27948","12095","10605","116","60","131","2","491","690",
"860Z200US27949","ZCTA5 27949","8151","7547","42","20","61","4","76","401",
"860Z200US27950","ZCTA5 27950","1918","1748","4","1","11","3","2","149",
"860Z200US27953","ZCTA5 27953","947","764","13","10","3","0","39","118",
"860Z200US27954","ZCTA5 27954","6510","5076","460","57","23","2","379","513",
"860Z200US27956","ZCTA5 27956","251","208","13","1","4","0","6","19",
"860Z200US27957","ZCTA5 27957","1251","701","512","1","5","0","7","25",
"860Z200US27958","ZCTA5 27958","12078","10044","760","55","154","14","147","904",
"860Z200US27959","ZCTA5 27959","3182","2919","29","9","25","0","45","155",
"860Z200US27960","ZCTA5 27960","797","696","4","0","0","0","43","54",
"860Z200US27962","ZCTA5 27962","6788","2730","3711","11","22","5","121","188",
"860Z200US27964","ZCTA5 27964","447","413","4","0","4","0","13","13",
"860Z200US27965","ZCTA5 27965","563","484","24","8","0","0","7","40",
"860Z200US27966","ZCTA5 27966","1183","957","109","1","1","0","23","92",
"860Z200US27967","ZCTA5 27967","428","120","292","2","0","0","8","6",
"860Z200US27968","ZCTA5 27968","213","197","0","0","0","0","2","14",
"860Z200US27969","ZCTA5 27969","159","75","77","0","0","0","1","6",
"860Z200US27970","ZCTA5 27970","2798","1333","1302","8","12","0","57","86",
"860Z200US27972","ZCTA5 27972","343","312","5","2","1","0","7","16",
"860Z200US27973","ZCTA5 27973","1610","1355","72","10","12","0","36","125",
"860Z200US27974","ZCTA5 27974","886","701","82","2","36","0","8","57",
"860Z200US27976","ZCTA5 27976","3918","3166","387","23","24","2","44","272",
"860Z200US27978","ZCTA5 27978","214","196","2","1","0","0","0","15",
"860Z200US27979","ZCTA5 27979","1393","787","529","2","3","3","15","54",
"860Z200US27980","ZCTA5 27980","1915","1405","404","3","3","0","34","66",
"860Z200US27981","ZCTA5 27981","1544","1375","14","2","5","0","60","88",
"860Z200US27982","ZCTA5 27982","132","132","0","0","0","0","0","0",
"860Z200US27983","ZCTA5 27983","8945","2979","5465","47","50","3","112","289",
"860Z200US27985","ZCTA5 27985","169","47","97","0","1","1","3","20",
"860Z200US27986","ZCTA5 27986","2226","1238","873","31","14","1","32","37",
"860Z200US28001","ZCTA5 28001","27185","20059","4118","130","716","1","722","1439",
"860Z200US28006","ZCTA5 28006","899","816","15","2","6","0","8","52",
"860Z200US28007","ZCTA5 28007","631","241","353","4","6","0","9","18",
"860Z200US28009","ZCTA5 28009","1210","756","360","3","9","1","1","80",
"860Z200US28012","ZCTA5 28012","26202","20981","2180","128","735","16","733","1429",
"860Z200US28016","ZCTA5 28016","13313","10521","1433","63","76","4","459","757",
"860Z200US28017","ZCTA5 28017","553","408","116","1","6","0","17","5",
"860Z200US28018","ZCTA5 28018","5320","4901","167","9","17","1","52","173",
"860Z200US28019","ZCTA5 28019","40","29","8","0","0","0","2","1",
"860Z200US28020","ZCTA5 28020","2430","2338","9","5","10","0","5","63",
"860Z200US28021","ZCTA5 28021","13669","11324","1126","38","89","1","308","783",
"860Z200US28023","ZCTA5 28023","15144","12580","671","79","116","19","683","996",
"860Z200US28024","ZCTA5 28024","14","11","0","1","0","0","1","1",
"860Z200US28025","ZCTA5 28025","58260","35674","11539","323","852","35","4908","4929",
"860Z200US28027","ZCTA5 28027","76478","43624","14506","379","6468","60","5426","6015",
"860Z200US28031","ZCTA5 28031","30836","25006","1949","57","781","10","948","2085",
"860Z200US28032","ZCTA5 28032","3279","2685","265","16","54","0","47","212",
"860Z200US28033","ZCTA5 28033","2862","2485","64","5","8","0","114","186",
"860Z200US28034","ZCTA5 28034","19258","14230","2622","93","184","10","940","1179",
"860Z200US28036","ZCTA5 28036","21244","17256","1298","72","729","3","455","1431",
"860Z200US28037","ZCTA5 28037","25596","22593","841","92","302","13","348","1407",
"860Z200US28039","ZCTA5 28039","62","12","33","0","0","0","14","3",
"860Z200US28040","ZCTA5 28040","7472","6689","304","19","19","0","104","337",
"860Z200US28041","ZCTA5 28041","30","25","0","0","0","0","3","2",
"860Z200US28042","ZCTA5 28042","111","109","0","1","0","0","0","1",
"860Z200US28043","ZCTA5 28043","20183","14990","2729","86","150","11","785","1432",
"860Z200US28052","ZCTA5 28052","35332","17220","12067","224","194","12","2913","2702",
"860Z200US28054","ZCTA5 28054","40548","22365","11252","191","683","12","2977","3068",
"860Z200US28056","ZCTA5 28056","34332","25422","4162","150","825","7","1447","2319",
"860Z200US28071","ZCTA5 28071","3147","2910","16","17","15","0","40","149",
"860Z200US28072","ZCTA5 28072","864","651","86","4","12","1","29","81",
"860Z200US28073","ZCTA5 28073","5356","4085","840","18","53","1","94","265",
"860Z200US28074","ZCTA5 28074","15","9","0","0","0","0","5","1",
"860Z200US28075","ZCTA5 28075","21366","13094","3862","73","2514","9","402","1412",
"860Z200US28076","ZCTA5 28076","358","246","53","5","0","0","20","34",
"860Z200US28077","ZCTA5 28077","362","298","28","4","1","0","0","31",
"860Z200US28078","ZCTA5 28078","67863","48113","8318","230","3110","19","2801","5272",
"860Z200US28079","ZCTA5 28079","39051","28120","4289","144","1088","18","2010","3382",
"860Z200US28080","ZCTA5 28080","7964","6782","417","46","35","2","164","518",
"860Z200US28081","ZCTA5 28081","28583","18438","4622","163","456","12","2706","2186",
"860Z200US28083","ZCTA5 28083","25821","14685","6206","154","260","11","2332","2173",
"860Z200US28086","ZCTA5 28086","27641","20731","4504","75","375","12","454","1490",
"860Z200US28088","ZCTA5 28088","3343","2575","320","19","37","1","135","256",
"860Z200US28089","ZCTA5 28089","153","130","6","0","1","0","4","12",
"860Z200US28090","ZCTA5 28090","7870","6613","807","23","21","3","114","289",
"860Z200US28091","ZCTA5 28091","1766","986","623","21","16","0","11","109",
"860Z200US28092","ZCTA5 28092","38719","30646","2713","129","292","14","2076","2849",
"860Z200US28097","ZCTA5 28097","6876","5917","265","22","65","4","260","343",
"860Z200US28098","ZCTA5 28098","3868","2831","430","16","86","0","208","297",
"860Z200US28101","ZCTA5 28101","736","644","34","0","12","0","21","25",
"860Z200US28102","ZCTA5 28102","94","78","2","2","0","1","4","7",
"860Z200US28103","ZCTA5 28103","10164","7368","1705","67","43","1","485","495",
"860Z200US28104","ZCTA5 28104","34521","26294","2427","82","2289","11","985","2433",
"860Z200US28105","ZCTA5 28105","44085","29229","5930","195","2832","23","2242","3634",
"860Z200US28107","ZCTA5 28107","9353","7196","940","46","105","5","418","643",
"860Z200US28108","ZCTA5 28108","50","37","2","0","1","1","5","4",
"860Z200US28109","ZCTA5 28109","541","357","136","4","4","0","15","25",
"860Z200US28110","ZCTA5 28110","53316","33910","6829","422","658","41","7150","4306",
"860Z200US28112","ZCTA5 28112","27126","16744","4499","226","190","5","3331","2131",
"860Z200US28114","ZCTA5 28114","7351","6277","419","33","14","0","185","423",
"860Z200US28115","ZCTA5 28115","43413","32984","4669","181","869","27","1464","3219",
"860Z200US28117","ZCTA5 28117","46917","38040","2140","140","2457","31","1168","2941",
"860Z200US28119","ZCTA5 28119","2044","590","1337","4","9","3","51","50",
"860Z200US28120","ZCTA5 28120","24017","17440","3600","97","543","11","763","1563",
"860Z200US28124","ZCTA5 28124","6922","6284","201","32","56","0","78","271",
"860Z200US28125","ZCTA5 28125","2687","2389","71","7","15","0","58","147",
"860Z200US28127","ZCTA5 28127","7571","5957","986","39","147","1","146","295",
"860Z200US28128","ZCTA5 28128","7119","5679","875","38","99","1","185","242",
"860Z200US28129","ZCTA5 28129","5817","4933","280","22","52","0","261","269",
"860Z200US28133","ZCTA5 28133","2550","1933","354","6","22","0","116","119",
"860Z200US28134","ZCTA5 28134","12411","6435","2468","83","776","6","1379","1264",
"860Z200US28135","ZCTA5 28135","4779","2770","1622","24","43","1","151","168",
"860Z200US28136","ZCTA5 28136","42","31","5","0","2","0","1","3",
"860Z200US28137","ZCTA5 28137","2804","2573","60","2","54","0","17","98",
"860Z200US28138","ZCTA5 28138","10855","9756","237","47","49","4","240","522",
"860Z200US28139","ZCTA5 28139","18665","15980","1276","58","111","7","312","921",
"860Z200US28144","ZCTA5 28144","26254","12460","10084","137","344","24","1556","1649",
"860Z200US28146","ZCTA5 28146","29572","23864","2599","121","349","4","1039","1596",
"860Z200US28147","ZCTA5 28147","26618","16463","4752","198","358","13","2748","2086",
"860Z200US28150","ZCTA5 28150","28517","17971","8096","77","190","7","690","1486",
"860Z200US28152","ZCTA5 28152","25643","17453","5927","84","187","2","652","1338",
"860Z200US28159","ZCTA5 28159","3067","1594","1022","14","23","8","215","191",
"860Z200US28160","ZCTA5 28160","3869","2552","945","17","20","6","61","268",
"860Z200US28163","ZCTA5 28163","5334","4683","56","27","17","3","294","254",
"860Z200US28164","ZCTA5 28164","14903","12602","1070","64","128","1","245","793",
"860Z200US28166","ZCTA5 28166","10357","8261","1056","45","106","3","265","621",
"860Z200US28167","ZCTA5 28167","2417","2128","160","9","22","1","20","77",
"860Z200US28168","ZCTA5 28168","10120","9066","232","40","100","7","230","445",
"860Z200US28169","ZCTA5 28169","169","122","25","0","3","0","4","15",
"860Z200US28170","ZCTA5 28170","10337","4213","5591","47","127","2","99","258",
"860Z200US28173","ZCTA5 28173","64144","47853","4709","193","5086","38","1190","5075",
"860Z200US28174","ZCTA5 28174","9269","4834","2492","78","69","7","1174","615",
"860Z200US28202","ZCTA5 28202","16447","10171","3554","44","1229","6","378","1065",
"860Z200US28203","ZCTA5 28203","18572","14035","2447","22","661","8","273","1126",
"860Z200US28204","ZCTA5 28204","9411","6200","1904","17","454","7","224","605",
"860Z200US28205","ZCTA5 28205","49600","24893","12241","367","1987","29","6248","3835",
"860Z200US28206","ZCTA5 28206","14053","2912","8859","84","354","6","1081","757",
"860Z200US28207","ZCTA5 28207","9184","8339","192","20","175","4","31","423",
"860Z200US28208","ZCTA5 28208","38614","6375","24327","282","1732","19","3658","2221",
"860Z200US28209","ZCTA5 28209","24836","19125","2106","123","822","12","1027","1621",
"860Z200US28210","ZCTA5 28210","46843","29406","6390","357","1799","22","4688","4181",
"860Z200US28211","ZCTA5 28211","31917","24007","3825","69","1290","8","749","1969",
"860Z200US28212","ZCTA5 28212","41009","9111","15544","438","3893","20","8031","3972",
"860Z200US28213","ZCTA5 28213","47215","9644","23295","384","2070","43","8212","3567",
"860Z200US28214","ZCTA5 28214","42925","13747","18141","304","2133","14","5082","3504",
"860Z200US28215","ZCTA5 28215","61842","15336","28040","444","2546","59","9699","5718",
"860Z200US28216","ZCTA5 28216","57196","11574","34803","241","1879","51","5008","3640",
"860Z200US28217","ZCTA5 28217","28955","5356","10599","651","2443","14","6863","3029",
"860Z200US28223","ZCTA5 28223","5197","3197","1247","90","532","17","92","22",
"860Z200US28226","ZCTA5 28226","40513","30364","3526","128","1683","14","1680","3118",
"860Z200US28227","ZCTA5 28227","57126","26294","15614","564","2802","42","6715","5095",
"860Z200US28244","ZCTA5 28244","0","0","0","0","0","0","0","0",
"860Z200US28262","ZCTA5 28262","46048","10995","21711","321","7101","31","2833","3056",
"860Z200US28269","ZCTA5 28269","82422","24795","39832","412","4946","58","6301","6078",
"860Z200US28270","ZCTA5 28270","34613","24504","3419","111","2963","14","1059","2543",
"860Z200US28273","ZCTA5 28273","41404","12525","14634","323","3409","42","6070","4401",
"860Z200US28274","ZCTA5 28274","822","601","151","5","19","0","36","10",
"860Z200US28277","ZCTA5 28277","74957","45505","6940","169","13821","42","2143","6337",
"860Z200US28278","ZCTA5 28278","33426","15450","9974","129","2635","20","2044","3174",
"860Z200US28280","ZCTA5 28280","22","9","2","2","3","0","0","6",
"860Z200US28282","ZCTA5 28282","0","0","0","0","0","0","0","0",
"860Z200US28301","ZCTA5 28301","17670","2787","12969","184","129","29","443","1129",
"860Z200US28303","ZCTA5 28303","30842","12744","11903","294","1280","171","1373","3077",
"860Z200US28304","ZCTA5 28304","37120","14781","14658","638","1166","146","1827","3904",
"860Z200US28305","ZCTA5 28305","5844","3670","1394","80","106","9","121","464",
"860Z200US28306","ZCTA5 28306","44615","20201","14757","1085","1411","125","2104","4932",
"860Z200US28307","ZCTA5 28307","14426","8638","1809","130","471","222","1015","2141",
"860Z200US28308","ZCTA5 28308","337","119","40","5","16","4","90","63",
"860Z200US28310","ZCTA5 28310","8503","5225","1515","73","400","22","923","345",
"860Z200US28311","ZCTA5 28311","36302","13974","16004","347","967","128","1426","3456",
"860Z200US28312","ZCTA5 28312","19723","10726","6163","576","189","49","562","1458",
"860Z200US28314","ZCTA5 28314","54271","15599","26991","585","1924","360","3113","5699",
"860Z200US28315","ZCTA5 28315","13500","8528","2737","325","212","13","532","1153",
"860Z200US28318","ZCTA5 28318","4275","3267","351","87","3","0","270","297",
"860Z200US28320","ZCTA5 28320","7810","5590","1464","130","15","1","301","309",
"860Z200US28323","ZCTA5 28323","4613","2505","1342","46","35","17","172","496",
"860Z200US28325","ZCTA5 28325","328","191","59","9","1","0","49","19",
"860Z200US28326","ZCTA5 28326","26061","15587","5165","303","417","99","1463","3027",
"860Z200US28327","ZCTA5 28327","18118","14693","1320","133","171","7","502","1292",
"860Z200US28328","ZCTA5 28328","25300","11691","7157","689","146","11","4076","1530",
"860Z200US28330","ZCTA5 28330","384","292","24","11","5","0","14","38",
"860Z200US28331","ZCTA5 28331","150","91","28","2","3","0","15","11",
"860Z200US28332","ZCTA5 28332","444","285","104","6","3","0","22","24",
"860Z200US28333","ZCTA5 28333","10560","3684","3690","89","49","7","2186","855",
"860Z200US28334","ZCTA5 28334","23697","15142","5039","352","115","4","1803","1242",
"860Z200US28337","ZCTA5 28337","9285","4704","3444","126","17","2","619","373",
"860Z200US28338","ZCTA5 28338","3811","2313","822","86","20","0","371","199",
"860Z200US28339","ZCTA5 28339","6444","3898","1594","80","16","8","465","383",
"860Z200US28340","ZCTA5 28340","8481","2445","3107","2400","27","1","171","330",
"860Z200US28341","ZCTA5 28341","3495","1481","759","49","4","1","831","370",
"860Z200US28342","ZCTA5 28342","178","111","30","4","2","0","7","24",
"860Z200US28343","ZCTA5 28343","1368","623","446","177","4","1","10","107",
"860Z200US28344","ZCTA5 28344","2982","1662","440","72","10","4","618","176",
"860Z200US28345","ZCTA5 28345","11546","5933","3908","388","57","14","459","787",
"860Z200US28347","ZCTA5 28347","1555","507","763","40","7","0","162","76",
"860Z200US28348","ZCTA5 28348","37476","18434","11702","985","629","94","1693","3939",
"860Z200US28349","ZCTA5 28349","3070","1640","1040","5","12","1","195","177",
